CourseCategory,InstRating,Lectures,Duration,AvgRating,LastUpdated,Fee,Discount,cbrt_NumberRatings,cbrt_Enrollment,cbrt_Student,cbrt_Review
it_software,4.2,199.0,21.966666666666665,4.3,6.0,17.99,89.0,9.557362997642015,14.039006864218562,17.008069986292767,9.676301663032051
marketing,4.3,20.0,2.25,4.4,9.0,23.99,67.0,17.29697341999849,33.437397006699385,47.19580303580442,22.898099929432718
business,4.3,86.0,6.15,4.1,8.0,17.99,87.0,7.1465694988150235,15.053144819505858,42.52459936907441,21.984148360790897
programming,3.9,103.0,14.683333333333334,4.5,7.0,15.3254,88.0,13.328887406583814,22.657820461886985,106.42183865898528,44.20223707820438
programming,4.4,59.0,6.55,4.5,6.0,20.99,89.0,19.269474865687105,31.019065621838926,36.605748248618625,22.76316510478079
personal_development,4.7,56.0,3.0166666666666666,4.7,6.0,16.99,74.0,11.334102216194127,18.409344654790843,47.96365883536451,30.672231714273206
programming,4.5,217.0,21.3,4.6,6.0,19.99,84.0,30.33875307363313,56.55527521855807,116.31730407156998,77.35402282010756
design,4.5,81.0,9.733333333333333,4.5,6.0,24.99,60.0,14.202829562427599,22.66301363659597,24.423054444036914,14.637222840091887
programming,3.9,77.0,83.85,3.8,7.0,14.2302,91.0,6.59620228410148,14.2423781955702,21.106039614855096,8.608752581806055
programming,4.6,70.0,5.166666666666667,4.7,6.0,20.99,62.0,7.680085719529358,13.883385078528502,36.002828995789585,14.291507174462808
lifestyle,4.6,14.0,31.0,4.4,6.0,16.99,77.0,12.726021831296352,26.22293506738861,38.20708730647368,19.361499439906023
lifestyle,4.5,65.0,2.966666666666667,4.5,7.0,21.99,91.0,14.499009048410024,23.329840747089122,24.19345951699733,15.422085587937335
programming,4.6,93.0,12.75,4.7,6.0,16.99,32.0,21.497565976481752,40.317063461913705,105.57178615711531,64.92867916874917
it_software,4.5,61.0,6.233333333333333,4.4,6.0,9.3018,84.0,25.496218842148778,46.44001205807248,61.427967750126086,27.66087522524356
programming,4.5,72.0,7.916666666666667,4.5,8.0,9.3018,92.0,15.494621789991566,27.756390055096453,116.31730407156998,77.35402282010756
it_software,4.6,425.0,10.8,4.4,6.0,20.99,43.0,9.310175012275657,17.65388102238834,36.30097465932765,25.546372111633097
marketing,4.4,77.0,3.9333333333333336,4.4,9.0,19.99,60.0,15.22332522204049,29.015053619259724,58.3470081319017,25.059060365059143
lifestyle,4.6,81.0,3.2,4.5,7.0,21.99,88.0,8.387206526527143,16.671909461724184,20.898222569629887,11.021994559939088
programming,4.0,98.0,10.716666666666669,3.9,8.0,10.9446,80.0,10.003332222839095,16.16878610868666,68.73637415912197,37.52904416583061
programming,4.0,63.0,8.25,3.8,8.0,16.99,84.0,10.594015846247883,16.820487100161763,35.49791695771966,16.02080626531314
programming,4.4,71.0,6.733333333333333,4.4,7.0,19.99,91.0,10.975150517771802,21.1045429449015,21.1045429449015,10.975150517771802
programming,4.5,82.0,8.616666666666667,4.6,6.0,21.99,90.0,9.854561691011158,20.789275783316995,34.33888327871847,15.589835587737223
lifestyle,4.5,59.0,11.016666666666667,4.4,6.0,19.99,92.0,11.703376433172483,45.48528284635884,126.24136986395587,62.60388057888053
it_software,4.5,86.0,19.78333333333333,4.6,6.0,24.087,92.0,14.998518372175269,21.784395307970996,50.67952313018422,35.87249129587879
business,4.6,369.0,53.81666666666667,4.3,6.0,32.99,88.0,8.732891741295965,18.80973541344367,63.11242209286401,39.83284411242242
programming,4.6,154.0,12.466666666666669,4.7,8.0,19.99,83.0,16.766116514474096,49.328214508252934,80.31097709921443,42.1237844777188
programming,4.5,87.0,7.716666666666667,4.6,6.0,16.99,88.0,14.354874167261222,24.10371779676491,42.7426488961719,20.271303090517513
it_software,4.5,47.0,6.733333333333333,4.5,6.0,16.99,32.0,19.617740428221254,29.46803009827524,29.46380699733825,19.617740428221254
lifestyle,4.5,47.0,4.35,4.5,6.0,29.99,69.0,16.5255191278847,25.694147960759338,26.96474594104846,16.5255191278847
lifestyle,4.5,25.0,2.2333333333333334,4.3,6.0,16.99,72.0,10.947407349596855,21.80825095188645,56.40071843224141,35.2850196048187
programming,4.7,34.0,3.3,4.8,8.0,12.0398,32.0,11.79513349071183,26.753587896186865,40.108455668423815,24.100848784692587
programming,4.6,115.0,5.85,4.5,6.0,21.99,84.0,16.32787081897915,25.78370864216811,106.06030744092381,79.89538408685102
programming,4.6,427.0,39.28333333333333,4.7,6.0,16.99,84.0,13.90238214611877,25.742024739768542,73.95517129023337,46.54379809871459
programming,4.3,70.0,3.65,4.4,6.0,9.3018,80.0,13.959064093817775,24.512141698058546,24.981853498032287,14.42409802457411
programming,4.2,50.0,3.733333333333333,4.1,9.0,20.99,32.0,10.085926220396889,17.27912882839427,43.82298023336504,27.94461842341146
programming,4.6,91.0,9.966666666666669,4.5,7.0,19.99,32.0,16.872166876914775,26.254889489801073,29.90152898748169,19.40143114818498
it_software,4.2,17.0,1.5666666666666669,4.2,6.0,11.4922,83.0,9.169622554545803,14.07779816636963,14.07779816636963,9.169622554545803
business,4.4,45.0,3.9166666666666665,4.6,6.0,16.99,88.0,7.769462011672504,15.45006475955861,59.4199663065376,29.438442931196334
programming,4.2,255.0,18.916666666666668,4.2,7.0,21.99,88.0,11.154835120700179,19.32050939764275,36.39457915490681,22.730954555025296
programming,4.6,304.0,13.716666666666669,4.5,7.0,16.99,91.0,10.353988054484063,18.822916072233504,29.897427473366065,19.40143114818498
programming,4.5,98.0,10.583333333333334,4.8,6.0,12.0398,32.0,7.211247851537042,17.978369077874767,72.23284954286748,36.717596810018364
design,4.5,73.0,11.616666666666667,4.9,6.0,16.99,90.0,5.313292845913056,14.30129252991615,19.681625441350658,10.925111142562795
it_software,4.6,71.0,11.35,4.6,6.0,17.99,89.0,14.78965676144361,27.417382899447944,63.11242209286401,39.83284411242242
lifestyle,4.3,64.0,5.233333333333333,4.5,6.0,16.99,92.0,7.736187676690783,23.915792856715896,36.34468311543607,9.665609608287658
programming,4.2,95.0,11.95,4.2,6.0,44.99,92.0,7.255841506910846,12.538017589143696,15.792903933090141,10.049752062726526
it_software,4.0,27.0,2.35,3.9,6.0,17.99,89.0,8.26214922566535,17.934950387698606,26.707870329668047,11.1091070459642
it_software,4.6,32.0,3.1666666666666665,4.6,6.0,16.99,69.0,15.11759421611163,30.269061137409743,79.2981310918342,49.15072290973576
personal_development,4.4,30.0,1.95,4.4,6.0,17.99,92.0,10.118588126551202,15.654031359456834,34.22600304611255,19.008306617205122
business,4.4,64.0,5.716666666666667,4.5,6.0,16.99,56.0,10.112072614043534,20.117640017941717,64.7254693578893,43.108074993925676
programming,4.1,34.0,8.033333333333333,4.2,6.0,23.99,30.0,5.593444710406985,11.639756571551729,13.557595719487958,6.709172852081069
programming,4.5,76.0,4.7,4.5,6.0,20.99,88.0,13.080369954653147,21.27086762112318,21.27086762112318,13.080369954653147
it_software,4.6,29.0,2.3166666666666664,4.6,6.0,9.3018,69.0,14.284976152337986,23.03020605949824,23.03020605949824,14.284976152337986
it_software,4.4,37.0,4.5,4.5,9.0,16.99,51.0,6.282761304782786,10.089201935541269,33.415917449166116,20.541853812866442
programming,4.3,56.0,5.616666666666667,4.3,8.0,27.99,77.0,7.530248212451818,13.39609301705299,20.640126644256277,12.42245324826856
design,4.3,40.0,8.283333333333333,4.3,8.0,16.99,91.0,13.984677112893136,25.620727028945055,44.21724516973066,20.99546387284733
lifestyle,4.4,17.0,2.216666666666667,4.1,6.0,49.99,88.0,9.032802112280814,22.157275184436664,81.73376871965857,40.555783517271905
it_software,4.6,53.0,3.6166666666666663,4.4,6.0,9.3018,64.0,13.697596680026399,23.990158001549844,67.96891601227784,46.445266467106194
business,4.2,30.0,1.5833333333333337,4.2,11.0,16.99,81.0,15.123426059381236,24.09396036737285,40.00895632778847,20.895169171103085
it_software,4.4,75.0,9.1,4.4,7.0,16.99,88.0,11.899625720874285,19.50624389135664,19.51850095986387,11.899625720874285
business,4.5,55.0,1.7,4.4,6.0,199.99,88.0,12.253851350456834,22.412333768823885,34.33888327871847,15.589835587737223
programming,4.6,207.0,2.9,4.8,7.0,9.3018,60.0,29.43459607610573,48.22808117874901,96.64585494629867,57.256258731095926
business,4.5,29.0,1.65,4.6,6.0,17.99,90.0,15.420683962410399,30.793634485941716,116.31730407156998,77.35402282010756
business,4.5,36.0,1.95,4.2,6.0,17.99,88.0,15.52648956296132,25.94762632619718,105.12664989589508,69.75739142218046
lifestyle,4.6,128.0,8.316666666666666,4.7,6.0,27.99,88.0,11.027479504641331,26.534782852779728,48.93995143126833,20.156275714567677
it_software,4.5,47.0,3.95,4.7,10.0,25.99,92.0,15.140894658287664,40.685880317276236,60.03414722909235,36.69508357249248
programming,4.7,110.0,4.0,4.6,7.0,12.0398,88.0,11.268857262663214,22.142327919564917,40.108455668423815,24.100848784692587
programming,4.5,91.0,10.85,4.7,6.0,10.9446,87.0,14.276803967400912,26.267939362464507,78.09729257458346,45.1927534262081
business,4.2,45.0,6.6,3.7,6.0,16.99,56.0,7.299893662052677,14.676015618875322,19.407627991918893,11.981452829790186
it_software,4.6,71.0,7.65,4.7,6.0,9.3018,88.0,11.597779995297994,34.742877618324485,80.30322423620238,42.1237844777188
programming,4.4,65.0,8.65,4.4,7.0,34.99,92.0,9.739963373377918,18.267606702708022,49.539233596199125,28.59198758384936
marketing,4.4,50.0,8.25,4.3,6.0,16.99,84.0,9.431642272283664,19.949874476548093,63.5114989405829,28.185419083914507
it_software,4.6,32.0,2.1333333333333333,4.3,6.0,16.99,88.0,15.589835587737223,32.01626777025436,67.96891601227784,46.445266467106194
business,4.5,87.0,7.4,4.5,6.0,19.99,43.0,24.973304838212854,36.9705146149437,73.25202190522936,49.30258411710624
lifestyle,4.4,159.0,17.966666666666665,4.6,6.0,16.99,92.0,10.835003029954361,22.465956747852218,58.3470081319017,25.059060365059143
it_software,4.4,34.0,3.633333333333333,4.3,6.0,19.99,83.0,17.183705498433895,35.11850983795949,49.13264076236493,25.791227512488796
it_software,4.4,56.0,3.9,4.4,6.0,9.8494,89.0,11.21611201466203,20.724287112984655,34.896839093805895,15.292054484427238
business,4.6,60.0,6.283333333333333,4.5,6.0,16.99,32.0,12.415969711992576,27.05248137065174,72.20191521994981,49.271984653471414
lifestyle,4.4,54.0,4.333333333333333,4.5,7.0,44.99,87.0,12.287059782073886,20.28022210826748,28.154334824769805,16.6767050637323
it_software,4.4,57.0,30.683333333333334,4.3,6.0,12.0398,87.0,13.736570910639982,24.124354551534346,39.08921063797418,23.992474492379117
personal_development,4.5,20.0,1.0,4.6,6.0,20.99,90.0,19.511498806452277,37.0294384658643,71.63875122147209,37.292063948550314
business,4.4,252.0,31.65,4.5,6.0,17.99,83.0,16.346604051126228,29.026531407320316,38.27933586153091,23.328003317708678
programming,4.6,55.0,6.9,4.5,6.0,19.99,69.0,26.74986170481972,44.05021814524071,64.42225675167208,44.01290943519014
programming,4.6,110.0,21.08333333333333,4.4,7.0,16.99,91.0,24.70643289422768,54.20294006917788,125.55704458979561,86.75635357241855
programming,4.4,50.0,8.533333333333333,4.5,6.0,19.99,77.0,10.322801154563672,17.638894698528226,52.70753828557342,22.34043485951911
business,4.4,50.0,5.783333333333333,4.4,9.0,16.99,91.0,15.655391515112257,27.46430630841062,43.39495506494087,21.798434362773932
design,4.4,132.0,31.3,4.2,6.0,17.99,86.0,8.517840268993504,14.79879464252128,19.101945106769286,12.758868621497072
programming,4.6,71.0,5.033333333333333,4.6,6.0,17.99,88.0,10.883058720463833,20.806229642898575,27.443077850631582,14.699193193105014
programming,4.3,77.0,7.916666666666667,4.4,6.0,12.0398,87.0,12.57185284872681,27.403185734334905,30.48328386164713,13.340135418171926
programming,4.4,170.0,10.366666666666667,4.4,6.0,23.99,79.0,22.10350674272951,37.81139229047895,74.7679345340523,45.518287540735514
business,4.4,75.0,8.116666666666667,4.2,6.0,20.99,67.0,9.109766915626988,14.367803581291788,22.91906017241013,13.360707648940338
business,4.6,47.0,4.916666666666667,4.4,6.0,19.99,91.0,9.694069425414265,16.753062483031364,77.75531475267799,37.34113534502644
it_software,4.6,242.0,23.683333333333334,4.2,6.0,21.99,83.0,8.148276449362264,14.41287428880888,44.21485820027111,19.278447847130924
it_software,4.3,171.0,16.283333333333335,4.2,6.0,19.99,90.0,6.679420031639376,13.822591296104537,22.937448182981292,15.409461774175035
it_software,4.2,55.0,5.8,4.5,8.0,16.99,58.0,8.840822729402927,15.866069542609129,35.18325649973177,18.201440935707506
programming,4.4,75.0,7.9,4.5,6.0,16.99,80.0,10.27250656301095,17.846430146031675,28.738029042676175,15.195947673206478
programming,4.8,64.0,3.883333333333333,4.9,6.0,21.99,88.0,7.230426792525691,23.738480101099167,33.595554022464,10.626585691826111
programming,4.4,137.0,21.55,4.4,6.0,16.99,92.0,12.402982286497263,22.284191843650667,47.22466751402516,25.283701689157112
business,4.5,92.0,11.233333333333333,4.6,8.0,16.99,88.0,13.20197399312254,24.827073278568776,47.312687992193716,31.122649726029554
programming,3.9,72.0,7.066666666666666,3.7,7.0,20.99,32.0,6.109114744289606,10.809388270030357,39.493402733045194,16.947937607829445
programming,4.5,53.0,5.966666666666667,4.6,6.0,23.99,87.0,11.439505903970316,20.3077405022284,31.946525272281587,16.863966266808987
business,4.2,28.0,2.6166666666666667,4.3,9.0,19.99,89.0,11.300268873963613,21.825058859080755,24.55920707474109,12.91062962187777
programming,4.5,52.0,4.683333333333334,4.0,6.0,11.4922,91.0,8.929490191169076,18.141882802869482,45.41411969369511,23.799839934897886
programming,4.5,156.0,13.05,4.2,6.0,9.3018,91.0,12.672281290519859,24.606643280387857,118.76837462667018,70.99060908659108
programming,4.6,559.0,52.35,4.7,6.0,21.99,88.0,39.46602858162022,59.01503016482508,87.55182779881764,63.72834071326919
programming,4.5,137.0,10.333333333333334,4.5,8.0,21.99,83.0,25.005332195959923,39.855730281792304,76.86336594383073,57.80632985038967
business,4.1,40.0,3.633333333333333,4.0,6.0,25.99,90.0,7.937005259840997,12.680578743400064,17.75913700051339,8.554437239434943
design,4.4,91.0,10.383333333333333,4.4,6.0,23.99,89.0,16.540153201618125,38.311838400826744,43.18596223135405,20.915762320933673
it_software,4.0,113.0,24.03333333333333,4.0,7.0,30.1106,91.0,4.2908404270262075,6.70175939537807,7.588579337781816,4.791419857062785
personal_development,4.5,25.0,4.166666666666667,4.7,11.0,16.99,63.0,18.200434719721393,31.64982792046979,48.41210566212371,29.4649588721976
it_software,4.6,41.0,3.0166666666666666,4.4,6.0,23.99,58.0,16.65390133638787,29.137672774711348,65.8740327659545,44.81537524985927
it_software,4.2,43.0,7.016666666666667,4.1,6.0,16.99,58.0,9.936261267216437,18.47305549179439,43.82298023336504,27.94461842341146
personal_development,4.5,37.0,3.3166666666666664,4.5,10.0,16.99,71.0,30.517682123554923,54.59135143688954,63.44142820684655,34.695037590381304
marketing,4.3,284.0,17.133333333333333,4.4,6.0,27.99,89.0,10.80653468270926,18.930493964653472,22.426923409081994,11.005506884524388
it_software,4.2,42.0,4.916666666666667,4.4,6.0,10.9446,88.0,7.617411603093272,10.79224408856795,13.631544424994896,9.694069425414265
programming,4.6,38.0,6.25,4.6,6.0,16.99,88.0,14.620088691064328,36.0241607360726,90.93353436649618,42.21787761800764
lifestyle,4.7,65.0,5.233333333333333,4.8,6.0,16.99,84.0,12.08276123596055,24.69823893206722,39.865380783248355,26.09433189207585
it_software,4.2,93.0,13.966666666666669,4.5,6.0,9.3018,84.0,6.641852195344209,11.525463425762046,21.246527691008144,12.200340400786125
it_software,4.5,55.0,5.883333333333333,4.4,6.0,16.99,32.0,13.929921912823925,22.05838486273633,63.414251756004674,32.72560971721782
lifestyle,4.6,106.0,12.983333333333333,4.6,8.0,21.99,67.0,13.609984018230051,24.25764098321321,66.93994767609436,32.47690667152292
business,4.3,205.0,14.416666666666666,4.3,6.0,20.99,89.0,12.954475875653415,20.50862219100938,22.371781004413847,13.600980321491178
personal_development,4.5,86.0,12.166666666666666,4.4,9.0,25.99,67.0,7.524365203641102,13.61358216354461,37.72329002504046,22.84457270147688
programming,4.6,165.0,10.616666666666667,4.5,6.0,19.99,88.0,8.112980254932964,14.367803581291788,27.443077850631582,14.699193193105014
business,4.6,12.0,2.2666666666666666,4.6,6.0,16.99,69.0,11.717960094905607,22.895556685125754,24.2292840404756,12.854390945421038
it_software,4.5,103.0,11.266666666666667,4.5,7.0,13.135,86.0,8.420245947946572,15.868717418082623,37.332766431301,26.687293069345994
programming,4.7,474.0,49.41666666666666,4.7,6.0,13.135,89.0,25.910441370797912,39.58785125409402,67.01217570360107,43.50882808451747
it_software,4.4,99.0,16.033333333333335,4.6,6.0,10.9446,88.0,7.536122043392361,22.723855971208458,27.894586634879715,7.8024537535394245
programming,4.1,187.0,43.28333333333333,4.1,8.0,9.3018,88.0,11.517930440984802,18.063561297457866,18.062539660597054,11.517930440984802
business,4.5,51.0,5.9,4.5,12.0,17.99,89.0,17.323671472664948,34.69974448012006,34.70915443067045,17.33920741082378
personal_development,3.9,123.0,8.833333333333334,3.8,6.0,17.99,84.0,9.173585226843102,15.609012981487439,18.820093199354908,11.537996562459266
it_software,4.4,74.0,8.283333333333333,4.4,7.0,29.99,89.0,13.325133847554982,22.013765489763664,49.13264076236493,25.791227512488796
lifestyle,4.6,49.0,3.95,4.7,6.0,16.99,50.0,17.961853370970275,30.93534913455567,44.00998396028163,24.13179804307474
it_software,4.2,43.0,5.266666666666667,4.2,6.0,16.99,85.0,8.657946521559836,14.194562488637501,15.211809843045568,9.177544478619446
business,4.3,47.0,6.083333333333333,4.4,9.0,16.99,89.0,13.883385078528502,25.748562460986925,47.769146128117725,18.19741540401906
programming,4.4,110.0,4.366666666666666,4.7,6.0,9.3018,81.0,13.936789865083114,25.62275808266389,39.636922676156125,22.756730287447184
programming,4.3,231.0,27.816666666666663,4.6,6.0,24.99,32.0,7.634606721492309,17.44609261642446,88.00258256883575,34.18583365038663
marketing,4.4,636.0,61.0,4.4,6.0,19.99,30.0,29.16003477333883,50.59333130881746,60.50700007795086,30.948579339618227
it_software,4.5,45.0,5.466666666666667,4.5,7.0,15.3254,89.0,5.4288352331898135,8.750340122833276,48.46027142968475,28.451852634937737
business,4.4,78.0,4.6,4.3,6.0,20.99,89.0,13.171302823551148,21.825058859080755,74.7679345340523,45.518287540735514
it_software,4.6,64.0,3.716666666666667,4.7,6.0,13.135,76.0,25.438658144220618,40.72571225105834,65.8740327659545,44.81537524985927
programming,4.4,228.0,34.666666666666664,4.3,7.0,34.99,32.0,18.275594288641827,32.40183396619807,47.22466751402516,25.283701689157112
